Entity ID,Entity_Name,Plant ID,Plant Name,Sector,Plant State,Generator ID,Unit Code,Nameplate_Capacity,Net Summer Capacity (MW),Net Winter Capacity (MW),Technology,Energy Source Code,Prime Mover Code,Operating Month,Operating_Year,Retirement Month,County,Retirement_Year,Latitude,Longitude,Balancing Authority Code
40307,"Prairie Power, Inc",6238,Pearl Station,Electric Utility,IL,1,,22,22.2,22.2,Conventional Steam Coal,BIT,ST,1,1967,6,Pike,2012,39.449185,-90.61412,MISO
10000,Kansas City Power & Light Co,6065,Iatan,Electric Utility,MO,1,,726,700.4,700.4,Conventional Steam Coal,SUB,ST,5,1980, ,Platte,2050,39.4472,-94.98,SWPP
10000,Kansas City Power & Light Co,6065,Iatan,Electric Utility,MO,2,,914,881.5,881.5,Conventional Steam Coal,SUB,ST,8,2010, ,Platte,2050,39.4472,-94.98,SWPP
56327,Ashland Inc,10207,Ashland Inc,Industrial CHP,MO,GEN1,,8.6,8.6,8.6,Conventional Steam Coal,BIT,ST,1,1943,5,Pike,2011,39.4261,-91.0258,
56327,Ashland Inc,10207,Ashland Inc,Industrial CHP,MO,GEN2,,8.6,8.6,8.6,Conventional Steam Coal,BIT,ST,1,1943,5,Pike,2011,39.4261,-91.0258,
56208,Smart Papers Holdings LLC,50247,Smart Papers LLC,Industrial CHP,OH,GEN4,,1.5,1.5,1.5,Conventional Steam Coal,BIT,ST,1,1927,5,Butler,2009,39.4094,-84.5619,
56208,Smart Papers Holdings LLC,50247,Smart Papers LLC,Industrial CHP,OH,GEN3,,6,6,6,Conventional Steam Coal,BIT,ST,1,1924,8,Butler,2012,39.4094,-84.5619,
56208,Smart Papers Holdings LLC,50247,Smart Papers LLC,Industrial CHP,OH,GEN5,,7.5,7.5,7.5,Conventional Steam Coal,BIT,ST,1,1930,8,Butler,2012,39.4094,-84.5619,
56208,Smart Papers Holdings LLC,50247,Smart Papers LLC,Industrial CHP,OH,GEN6,,10.5,10.5,10.5,Conventional Steam Coal,BIT,ST,1,1930,8,Butler,2012,39.4094,-84.5619,
56208,Smart Papers Holdings LLC,50247,Smart Papers LLC,Industrial CHP,OH,1,,1,1,1,Conventional Steam Coal,BIT,ST,6,2009,8,Butler,2012,39.4094,-84.5619,
56208,Smart Papers Holdings LLC,50247,Smart Papers LLC,Industrial CHP,OH,2,,1.5,1.5,1.5,Conventional Steam Coal,BIT,ST,6,2009,8,Butler,2012,39.4094,-84.5619,
56208,Smart Papers Holdings LLC,50247,Smart Papers LLC,Industrial CHP,OH,7,,9.4,9.4,9.4,Conventional Steam Coal,BIT,ST,6,2009,8,Butler,2012,39.4094,-84.5619,
56208,Smart Papers Holdings LLC,50247,Smart Papers LLC,Industrial CHP,OH,8,,9.4,9.4,9.4,Conventional Steam Coal,BIT,ST,6,2009,8,Butler,2012,39.4094,-84.5619,
23279,Allegheny Energy Supply Co LLC,3944,FirstEnergy Harrison Power Station,Electric Utility,WV,1,,684,652,662,Conventional Steam Coal,BIT,ST,12,1972, ,Harrison,2050,39.384167,-80.3325,PJM
23279,Allegheny Energy Supply Co LLC,3944,FirstEnergy Harrison Power Station,Electric Utility,WV,2,,684,651,661,Conventional Steam Coal,BIT,ST,12,1973, ,Harrison,2050,39.384167,-80.3325,PJM
23279,Allegheny Energy Supply Co LLC,3944,FirstEnergy Harrison Power Station,Electric Utility,WV,3,,684,651,661,Conventional Steam Coal,BIT,ST,12,1974, ,Harrison,2050,39.384167,-80.3325,PJM
14354,PacifiCorp,8069,Huntington,Electric Utility,UT,2,,496,450,450,Conventional Steam Coal,BIT,ST,7,1974, ,Emery,2050,39.3792,-111.0781,PACE
14354,PacifiCorp,8069,Huntington,Electric Utility,UT,1,,541.3,459,459,Conventional Steam Coal,BIT,ST,6,1977, ,Emery,2050,39.3792,-111.0781,PACE
12796,Monongahela Power Co,3946,FirstEnergy Willow Island,Electric Utility,WV,1,,50,54,55,Conventional Steam Coal,BIT,ST,2,1949,9,Pleasants,2012,39.367222,-81.3,PJM
12796,Monongahela Power Co,3946,FirstEnergy Willow Island,Electric Utility,WV,2,,163.2,181,186,Conventional Steam Coal,BIT,ST,10,1960,9,Pleasants,2012,39.367222,-81.3,PJM
23279,Allegheny Energy Supply Co LLC,6004,FirstEnergy Pleasants Power Station,IPP Non-CHP,WV,1,,684,644,650,Conventional Steam Coal,RC,ST,4,1979, ,Pleasants,2050,39.366667,-81.29444,PJM
23279,Allegheny Energy Supply Co LLC,6004,FirstEnergy Pleasants Power Station,IPP Non-CHP,WV,2,,684,644,650,Conventional Steam Coal,RC,ST,12,1980, ,Pleasants,2050,39.366667,-81.29444,PJM
40577,"American Mun Power-Ohio, Inc",7286,Richard Gorsuch,Electric Utility,OH,1,,50,50,50,Conventional Steam Coal,BIT,ST,9,1988,11,Washington,2010,39.3664,-81.5211,PJM
40577,"American Mun Power-Ohio, Inc",7286,Richard Gorsuch,Electric Utility,OH,2,,50,50,50,Conventional Steam Coal,BIT,ST,9,1988,11,Washington,2010,39.3664,-81.5211,PJM
40577,"American Mun Power-Ohio, Inc",7286,Richard Gorsuch,Electric Utility,OH,3,,50,50,50,Conventional Steam Coal,BIT,ST,9,1988,11,Washington,2010,39.3664,-81.5211,PJM
40577,"American Mun Power-Ohio, Inc",7286,Richard Gorsuch,Electric Utility,OH,4,,50,50,50,Conventional Steam Coal,BIT,ST,9,1988,11,Washington,2010,39.3664,-81.5211,PJM
60415,"CP Crane Power, LLC",1552,"CP Crane Power, LLC",IPP Non-CHP,MD,1,,190.4,190,190,Conventional Steam Coal,SUB,ST,7,1961,6,Baltimore,2018,39.323604,-76.36512,PJM
60415,"CP Crane Power, LLC",1552,"CP Crane Power, LLC",IPP Non-CHP,MD,2,,209.4,195,195,Conventional Steam Coal,SUB,ST,2,1963,6,Baltimore,2018,39.323604,-76.36512,PJM
14060,Ohio University,54923,Ohio University Facilities Management,Commercial Non-CHP,OH,OUG1,,1,0.9,0.9,Conventional Steam Coal,BIT,ST,9,1994,3,Athens,2009,39.321389,-82.10111,
55768,RC Cape May Holdings LLC,2378,B L England,IPP Non-CHP,NJ,1,,136,113,113,Conventional Steam Coal,BIT,ST,10,1962,5,Cape May,2014,39.2908,-74.6364,PJM
22500,Westar Energy Inc,6068,Jeffrey Energy Center,Electric Utility,KS,1,,720,728,728,Conventional Steam Coal,SUB,ST,7,1978, ,Pottawatomie,2050,39.286453,-96.11723,SWPP
22500,Westar Energy Inc,6068,Jeffrey Energy Center,Electric Utility,KS,2,,720,733,733,Conventional Steam Coal,SUB,ST,5,1980, ,Pottawatomie,2050,39.286453,-96.11723,SWPP
22500,Westar Energy Inc,6068,Jeffrey Energy Center,Electric Utility,KS,3,,720,717,720,Conventional Steam Coal,SUB,ST,5,1983, ,Pottawatomie,2050,39.286453,-96.11723,SWPP
19876,Virginia Electric & Power Co,7537,North Branch (WV),Electric Utility,WV,1,,80,74,77,Conventional Steam Coal,WC,ST,5,1992,12,Grant,2012,39.2633,-79.3308,PJM
9231,City of Independence - (MO),2171,Missouri City,Electric Utility,MO,1,,23,19,19,Conventional Steam Coal,BIT,ST,6,1954,1,Clay,2016,39.231534,-94.30798,SWPP
9231,City of Independence - (MO),2171,Missouri City,Electric Utility,MO,2,,23,19,19,Conventional Steam Coal,BIT,ST,6,1954,1,Clay,2016,39.231534,-94.30798,SWPP
12653,GenOn Mid-Atlantic LLC,1572,Dickerson,IPP Non-CHP,MD,ST1,,196,173,173,Conventional Steam Coal,BIT,ST,6,1959, ,Montgomery,2050,39.2097,-77.4644,PJM
12653,GenOn Mid-Atlantic LLC,1572,Dickerson,IPP Non-CHP,MD,2,,196,173,173,Conventional Steam Coal,BIT,ST,4,1960, ,Montgomery,2050,39.2097,-77.4644,PJM
12653,GenOn Mid-Atlantic LLC,1572,Dickerson,IPP Non-CHP,MD,3,,196,173,173,Conventional Steam Coal,BIT,ST,3,1962, ,Montgomery,2050,39.2097,-77.4644,PJM
19876,Virginia Electric & Power Co,3954,Mt Storm,Electric Utility,WV,1,,570.2,554,569,Conventional Steam Coal,BIT,ST,9,1965, ,Grant,2050,39.2008,-79.2636,PJM
19876,Virginia Electric & Power Co,3954,Mt Storm,Electric Utility,WV,2,,570.2,555,570,Conventional Steam Coal,BIT,ST,7,1966, ,Grant,2050,39.2008,-79.2636,PJM
19876,Virginia Electric & Power Co,3954,Mt Storm,Electric Utility,WV,3,,522,520,537,Conventional Steam Coal,BIT,ST,12,1973, ,Grant,2050,39.2008,-79.2636,PJM
60421,Brandon Shores LLC,602,Brandon Shores,IPP Non-CHP,MD,1,,685,635,640,Conventional Steam Coal,BIT,ST,5,1984, ,Anne Arundel,2050,39.18,-76.5389,PJM
60421,Brandon Shores LLC,602,Brandon Shores,IPP Non-CHP,MD,2,,685,638,640,Conventional Steam Coal,BIT,ST,5,1991, ,Anne Arundel,2050,39.18,-76.5389,PJM
56211,KCP&L Greater Missouri Operations Co,2094,Sibley,Electric Utility,MO,1,,55,42.2,42.2,Conventional Steam Coal,SUB,ST,6,1960,6,Jackson,2017,39.178319,-94.18445,SWPP
56211,KCP&L Greater Missouri Operations Co,2094,Sibley,Electric Utility,MO,2,,50,42.1,42.1,Conventional Steam Coal,SUB,ST,5,1962,12,Jackson,2018,39.178319,-94.18445,SWPP
56211,KCP&L Greater Missouri Operations Co,2094,Sibley,Electric Utility,MO,3,,419,364.1,364.1,Conventional Steam Coal,SUB,ST,6,1969,12,Jackson,2018,39.178319,-94.18445,SWPP
60422,H.A. Wagner LLC,1554,Herbert A Wagner,IPP Non-CHP,MD,2,,136,118,118,Conventional Steam Coal,RC,ST,1,1959,6,Anne Arundel,2020,39.1781,-76.5268,PJM
14354,PacifiCorp,6165,Hunter,Electric Utility,UT,1,,525,471,471,Conventional Steam Coal,BIT,ST,6,1978, ,Emery,2050,39.1747,-111.0289,PACE
14354,PacifiCorp,6165,Hunter,Electric Utility,UT,2,,525,430,430,Conventional Steam Coal,BIT,ST,6,1980, ,Emery,2050,39.1747,-111.0289,PACE
14354,PacifiCorp,6165,Hunter,Electric Utility,UT,3,,527.2,460,460,Conventional Steam Coal,BIT,ST,6,1983, ,Emery,2050,39.1747,-111.0289,PACE
9996,City of Kansas City - (KS),6064,Nearman Creek,Electric Utility,KS,1,,261,240,240,Conventional Steam Coal,SUB,ST,6,1981, ,Wyandotte,2050,39.1681,-94.6975,SWPP
58676,Ameren Energy Medina Valley,863,Hutsonville,IPP Non-CHP,IL,3,,75,75,76,Conventional Steam Coal,SUB,ST,2,1953,12,Crawford,2011,39.1333,-87.6597,MISO
58676,Ameren Energy Medina Valley,863,Hutsonville,IPP Non-CHP,IL,4,,75,76,78,Conventional Steam Coal,SUB,ST,7,1954,12,Crawford,2011,39.1333,-87.6597,MISO
10000,Kansas City Power & Light Co,2079,Hawthorn,Electric Utility,MO,5,,594.3,564,564,Conventional Steam Coal,SUB,ST,5,1969, ,Jackson,2050,39.1306,-94.4778,SWPP
15466,Public Service Co of Colorado,468,Cameo,Electric Utility,CO,1,,25,23.7,23.7,Conventional Steam Coal,BIT,ST,0,1957,12,Mesa,2010,39.127778,-108.3261,PSCO
15466,Public Service Co of Colorado,468,Cameo,Electric Utility,CO,2,,50,49,49,Conventional Steam Coal,BIT,ST,0,1960,12,Mesa,2010,39.127778,-108.3261,PSCO
11732,City of Marshall - (MO),2144,Marshall (MO),Electric Utility,MO,4,,6,5.8,5.9,Conventional Steam Coal,BIT,ST,7,1956,7,Saline,2016,39.1228,-93.2064,SWPP
11732,City of Marshall - (MO),2144,Marshall (MO),Electric Utility,MO,5,,16.5,16,16.2,Conventional Steam Coal,BIT,ST,7,1967,12,Saline,2016,39.1228,-93.2064,SWPP
59919,Dynegy Miami Fort,2832,Miami Fort,IPP Non-CHP,OH,5,,100,80,80,Conventional Steam Coal,BIT,ST,12,1949,1,Hamilton,2008,39.1128,-84.8036,PJM
59919,Dynegy Miami Fort,2832,Miami Fort,IPP Non-CHP,OH,6,,163.2,163,163,Conventional Steam Coal,BIT,ST,11,1960,6,Hamilton,2015,39.1128,-84.8036,PJM
9324,Indiana Michigan Power Co,988,Tanners Creek,Electric Utility,IN,1,,152.5,145,145,Conventional Steam Coal,BIT,ST,3,1951,6,Dearborn,2015,39.0814,-84.8594,PJM
9324,Indiana Michigan Power Co,988,Tanners Creek,Electric Utility,IN,2,,152.5,145,145,Conventional Steam Coal,BIT,ST,11,1952,6,Dearborn,2015,39.0814,-84.8594,PJM
9324,Indiana Michigan Power Co,988,Tanners Creek,Electric Utility,IN,3,,215.4,200,205,Conventional Steam Coal,BIT,ST,12,1954,6,Dearborn,2015,39.0814,-84.8594,PJM
9324,Indiana Michigan Power Co,988,Tanners Creek,Electric Utility,IN,4,,579.7,500,500,Conventional Steam Coal,BIT,ST,7,1964,6,Dearborn,2015,39.0814,-84.8594,PJM
9267,"Hoosier Energy R E C, Inc",6213,Merom,Electric Utility,IN,2,,540,478,485,Conventional Steam Coal,BIT,ST,2,1982, ,Sullivan,2050,39.0694,-87.5108,MISO
9267,"Hoosier Energy R E C, Inc",6213,Merom,Electric Utility,IN,1,,540,498,505,Conventional Steam Coal,BIT,ST,9,1983, ,Sullivan,2050,39.0694,-87.5108,MISO
520,Illinois Power Generating Co,861,Coffeen,IPP Non-CHP,IL,1,,388.9,330,335,Conventional Steam Coal,RC,ST,12,1965, ,Montgomery,2050,39.0586,-89.4031,MISO
520,Illinois Power Generating Co,861,Coffeen,IPP Non-CHP,IL,2,,616.5,565,580,Conventional Steam Coal,RC,ST,9,1972, ,Montgomery,2050,39.0586,-89.4031,MISO
22500,Westar Energy Inc,1252,Tecumseh Energy Center,Electric Utility,KS,8,,150,130,130,Conventional Steam Coal,SUB,ST,4,1962,11,Shawnee,2015,39.0539,-95.56889,SWPP
22500,Westar Energy Inc,1252,Tecumseh Energy Center,Electric Utility,KS,7,,82,61,68,Conventional Steam Coal,SUB,ST,8,1957,10,Shawnee,2018,39.0539,-95.56889,SWPP
22500,Westar Energy Inc,1250,Lawrence Energy Center,Electric Utility,KS,4,,114,108,108,Conventional Steam Coal,SUB,ST,3,1960, ,Douglas,2050,39.0072,-95.26917,SWPP
22500,Westar Energy Inc,1250,Lawrence Energy Center,Electric Utility,KS,5,,403,370,370,Conventional Steam Coal,SUB,ST,5,1971, ,Douglas,2050,39.0072,-95.26917,SWPP
22500,Westar Energy Inc,1250,Lawrence Energy Center,Electric Utility,KS,3,,49,48,48,Conventional Steam Coal,SUB,ST,1,1955,11,Douglas,2015,39.0072,-95.26917,SWPP
3542,Duke Energy Ohio Inc,2830,Walter C Beckjord,Electric Utility,OH,1,,115,94,94,Conventional Steam Coal,BIT,ST,6,1952,5,Clermont,2012,38.9917,-84.2981,PJM
3542,Duke Energy Ohio Inc,2830,Walter C Beckjord,Electric Utility,OH,2,,112.5,94,94,Conventional Steam Coal,BIT,ST,10,1953,10,Clermont,2013,38.9917,-84.2981,PJM
3542,Duke Energy Ohio Inc,2830,Walter C Beckjord,Electric Utility,OH,3,,125,128,128,Conventional Steam Coal,BIT,ST,11,1954,10,Clermont,2013,38.9917,-84.2981,PJM
3542,Duke Energy Ohio Inc,2830,Walter C Beckjord,Electric Utility,OH,4,,163.2,150,150,Conventional Steam Coal,BIT,ST,7,1958,2,Clermont,2014,38.9917,-84.2981,PJM
3542,Duke Energy Ohio Inc,2830,Walter C Beckjord,Electric Utility,OH,5,,244.8,238,238,Conventional Steam Coal,BIT,ST,12,1962,10,Clermont,2014,38.9917,-84.2981,PJM
3542,Duke Energy Ohio Inc,2830,Walter C Beckjord,Electric Utility,OH,6,,460.8,414,420,Conventional Steam Coal,BIT,ST,7,1969,10,Clermont,2014,38.9917,-84.2981,PJM
733,Appalachian Power Co,6264,Mountaineer,Electric Utility,WV,1,,"1,300.00","1,299.00","1,299.00",Conventional Steam Coal,BIT,ST,9,1980, ,Mason,2050,38.9794,-81.9344,PJM
733,Appalachian Power Co,3938,Philip Sporn,Electric Utility,WV,5,,495.5,440,450,Conventional Steam Coal,BIT,ST,12,1960,2,Mason,2012,38.9669,-81.9231,PJM
733,Appalachian Power Co,3938,Philip Sporn,Electric Utility,WV,1,,152.5,145,150,Conventional Steam Coal,BIT,ST,1,1950,11,Mason,2015,38.9669,-81.9231,PJM
4045,City of Columbia - (MO),2123,Columbia (MO),Electric Utility,MO,7,,22,22,22,Conventional Steam Coal,BIT,ST,1,1965, ,Boone,2050,38.964646,-92.31677,MISO
4045,City of Columbia - (MO),2123,Columbia (MO),Electric Utility,MO,5,,16.5,16.5,16.5,Conventional Steam Coal,BIT,ST,1,1957,4,Boone,2016,38.964646,-92.31677,MISO
34359,Curators of the University of Missouri,50969,MU Combined Heat and Power Plant,Commercial CHP,MO,GEN1,,6.2,6,6.1,Conventional Steam Coal,BIT,ST,7,1961, ,Boone,2050,38.9461,-92.3328,MISO
34359,Curators of the University of Missouri,50969,MU Combined Heat and Power Plant,Commercial CHP,MO,GEN2,,12.5,12.2,12.3,Conventional Steam Coal,BIT,ST,7,1974, ,Boone,2050,38.9461,-92.3328,MISO
34359,Curators of the University of Missouri,50969,MU Combined Heat and Power Plant,Commercial CHP,MO,GEN3,,19.8,19.2,19.4,Conventional Steam Coal,BIT,ST,8,1986, ,Boone,2050,38.9461,-92.3328,MISO
34359,Curators of the University of Missouri,50969,MU Combined Heat and Power Plant,Commercial CHP,MO,GEN4,,14.5,13.3,13.4,Conventional Steam Coal,BIT,ST,7,1988, ,Boone,2050,38.9461,-92.3328,MISO
520,Illinois Power Generating Co,6017,Newton,IPP Non-CHP,IL,2,,617.4,600,615,Conventional Steam Coal,RC,ST,12,1982,9,Jasper,2016,38.9361,-88.2781,MISO
61135,"Gavin Power, LLC",8102,"Gavin Power, LLC",IPP Non-CHP,OH,1,,"1,300.00","1,330.00","1,330.00",Conventional Steam Coal,RC,ST,10,1974, ,Gallia,2050,38.9347,-82.1158,PJM
61135,"Gavin Power, LLC",8102,"Gavin Power, LLC",IPP Non-CHP,OH,2,,"1,300.00","1,350.00","1,350.00",Conventional Steam Coal,RC,ST,7,1975, ,Gallia,2050,38.9347,-82.1158,PJM
19436,Union Electric Co - (MO),2107,Sioux,Electric Utility,MO,1,,549.7,485,495,Conventional Steam Coal,RC,ST,5,1967, ,St Charles,2050,38.915479,-90.29025,MISO
19436,Union Electric Co - (MO),2107,Sioux,Electric Utility,MO,2,,549.7,485,495,Conventional Steam Coal,RC,ST,5,1968, ,St Charles,2050,38.915479,-90.29025,MISO
14015,Ohio Valley Electric Corp,2876,Kyger Creek,Electric Utility,OH,1,,217.3,194,198.7,Conventional Steam Coal,BIT,ST,2,1955, ,Gallia,2050,38.9144,-82.1289,OVEC
14015,Ohio Valley Electric Corp,2876,Kyger Creek,Electric Utility,OH,2,,217.3,192.2,198,Conventional Steam Coal,BIT,ST,6,1955, ,Gallia,2050,38.9144,-82.1289,OVEC
14015,Ohio Valley Electric Corp,2876,Kyger Creek,Electric Utility,OH,3,,217.3,192.2,198,Conventional Steam Coal,BIT,ST,9,1955, ,Gallia,2050,38.9144,-82.1289,OVEC
14015,Ohio Valley Electric Corp,2876,Kyger Creek,Electric Utility,OH,4,,217.3,192.2,198,Conventional Steam Coal,BIT,ST,11,1955, ,Gallia,2050,38.9144,-82.1289,OVEC
14015,Ohio Valley Electric Corp,2876,Kyger Creek,Electric Utility,OH,5,,217.3,192.2,198,Conventional Steam Coal,BIT,ST,12,1955, ,Gallia,2050,38.9144,-82.1289,OVEC
55729,Duke Energy Kentucky Inc,6018,East Bend,Electric Utility,KY,2,,772,600,600,Conventional Steam Coal,BIT,ST,3,1981, ,Boone,2050,38.9036,-84.8514,PJM
59920,Dynegy W H Zimmer,6019,W H Zimmer,IPP Non-CHP,OH,ST1,,"1,425.60","1,323.40","1,323.40",Conventional Steam Coal,BIT,ST,3,1991, ,Clermont,2050,38.8675,-84.2289,PJM
5517,Dynegy Midwest Generation Inc,898,Wood River,IPP Non-CHP,IL,4,,112.5,89,91,Conventional Steam Coal,RC,ST,6,1954,5,Madison,2016,38.8639,-90.1347,MISO
5517,Dynegy Midwest Generation Inc,898,Wood River,IPP Non-CHP,IL,5,,387.6,371,374,Conventional Steam Coal,RC,ST,7,1964,5,Madison,2016,38.8639,-90.1347,MISO
3989,City of Colorado Springs - (CO),492,Martin Drake,Electric Utility,CO,6,,75,77,77,Conventional Steam Coal,SUB,ST,10,1968, ,El Paso,2050,38.824444,-104.8333,WACM
3989,City of Colorado Springs - (CO),492,Martin Drake,Electric Utility,CO,7,,132,131,131,Conventional Steam Coal,SUB,ST,7,1974, ,El Paso,2050,38.824444,-104.8333,WACM
3989,City of Colorado Springs - (CO),492,Martin Drake,Electric Utility,CO,5,,50,46,46,Conventional Steam Coal,SUB,ST,11,1962,12,El Paso,2016,38.824444,-104.8333,WACM
12588,NRG Potomac River LLC,3788,Potomac River,IPP Non-CHP,VA,1,,92,88,88,Conventional Steam Coal,BIT,ST,9,1949,10,Alexandria,2012,38.8203,-77.0411,
12588,NRG Potomac River LLC,3788,Potomac River,IPP Non-CHP,VA,2,,92,88,88,Conventional Steam Coal,BIT,ST,6,1950,10,Alexandria,2012,38.8203,-77.0411,
12588,NRG Potomac River LLC,3788,Potomac River,IPP Non-CHP,VA,3,,110,102,102,Conventional Steam Coal,BIT,ST,6,1954,10,Alexandria,2012,38.8203,-77.0411,
12588,NRG Potomac River LLC,3788,Potomac River,IPP Non-CHP,VA,4,,110,102,102,Conventional Steam Coal,BIT,ST,2,1956,10,Alexandria,2012,38.8203,-77.0411,
12588,NRG Potomac River LLC,3788,Potomac River,IPP Non-CHP,VA,5,,110,102,102,Conventional Steam Coal,BIT,ST,5,1957,10,Alexandria,2012,38.8203,-77.0411,
15470,"Duke Energy Indiana, LLC",1004,Edwardsport,Electric Utility,IN,7,,40.2,45,45,Conventional Steam Coal,BIT,ST,1,1949,3,Knox,2011,38.8067,-87.2472,MISO
15470,"Duke Energy Indiana, LLC",1004,Edwardsport,Electric Utility,IN,8,,69,75,75,Conventional Steam Coal,BIT,ST,12,1951,3,Knox,2011,38.8067,-87.2472,MISO
10171,Kentucky Utilities Co,1356,Ghent,Electric Utility,KY,1,,556.9,474,476,Conventional Steam Coal,RC,ST,2,1974, ,Carroll,2050,38.7497,-85.035,LGEE
10171,Kentucky Utilities Co,1356,Ghent,Electric Utility,KY,2,,556.3,495,477,Conventional Steam Coal,RC,ST,4,1977, ,Carroll,2050,38.7497,-85.035,LGEE
10171,Kentucky Utilities Co,1356,Ghent,Electric Utility,KY,3,,556.5,485,478,Conventional Steam Coal,RC,ST,5,1981, ,Carroll,2050,38.7497,-85.035,LGEE
10171,Kentucky Utilities Co,1356,Ghent,Electric Utility,KY,4,,556.2,465,487,Conventional Steam Coal,RC,ST,8,1984, ,Carroll,2050,38.7497,-85.035,LGEE
9269,Indiana-Kentucky Electric Corp,983,Clifty Creek,Electric Utility,IN,1,,217.3,195.5,199.7,Conventional Steam Coal,BIT,ST,2,1955, ,Jefferson,2050,38.7378,-85.4206,OVEC
9269,Indiana-Kentucky Electric Corp,983,Clifty Creek,Electric Utility,IN,2,,217.3,195.5,199.7,Conventional Steam Coal,BIT,ST,5,1955, ,Jefferson,2050,38.7378,-85.4206,OVEC
9269,Indiana-Kentucky Electric Corp,983,Clifty Creek,Electric Utility,IN,3,,217.3,195.5,199.7,Conventional Steam Coal,BIT,ST,7,1955, ,Jefferson,2050,38.7378,-85.4206,OVEC
9269,Indiana-Kentucky Electric Corp,983,Clifty Creek,Electric Utility,IN,4,,217.3,195.5,199.7,Conventional Steam Coal,BIT,ST,10,1955, ,Jefferson,2050,38.7378,-85.4206,OVEC
9269,Indiana-Kentucky Electric Corp,983,Clifty Creek,Electric Utility,IN,5,,217.3,195.5,199.7,Conventional Steam Coal,BIT,ST,11,1955, ,Jefferson,2050,38.7378,-85.4206,OVEC
9269,Indiana-Kentucky Electric Corp,983,Clifty Creek,Electric Utility,IN,6,,217.3,195.5,199.7,Conventional Steam Coal,BIT,ST,3,1956, ,Jefferson,2050,38.7378,-85.4206,OVEC
5580,"East Kentucky Power Coop, Inc",6041,H L Spurlock,Electric Utility,KY,1,,357.6,300,300,Conventional Steam Coal,BIT,ST,9,1977, ,Mason,2050,38.7,-83.8181,PJM
5580,"East Kentucky Power Coop, Inc",6041,H L Spurlock,Electric Utility,KY,2,,592.1,510,510,Conventional Steam Coal,BIT,ST,3,1981, ,Mason,2050,38.7,-83.8181,PJM
5580,"East Kentucky Power Coop, Inc",6041,H L Spurlock,Electric Utility,KY,3,,329.4,268,268,Conventional Steam Coal,BIT,ST,3,2005, ,Mason,2050,38.7,-83.8181,PJM
5580,"East Kentucky Power Coop, Inc",6041,H L Spurlock,Electric Utility,KY,4,,329.4,268,268,Conventional Steam Coal,BIT,ST,4,2009, ,Mason,2050,38.7,-83.8181,PJM
4922,Dayton Power & Light Co,6031,Killen Station,Electric Utility,OH,2,,660.6,600,600,Conventional Steam Coal,BIT,ST,6,1982,6,Adams,2018,38.6903,-83.4803,PJM
3242,Central Electric Power Coop - (MO),2169,Chamois,Electric Utility,MO,1,,15,16,17,Conventional Steam Coal,BIT,ST,12,1953,12,Osage,2015,38.6839,-91.7558,AECI
3242,Central Electric Power Coop - (MO),2169,Chamois,Electric Utility,MO,2,,44,47,50,Conventional Steam Coal,SUB,ST,11,1960,12,Osage,2015,38.6839,-91.7558,AECI
4922,Dayton Power & Light Co,2850,J M Stuart,Electric Utility,OH,1,,610.2,577,577,Conventional Steam Coal,BIT,ST,5,1971,10,Adams,2017,38.6361,-83.6939,PJM
4922,Dayton Power & Light Co,2850,J M Stuart,Electric Utility,OH,2,,610.2,577,577,Conventional Steam Coal,BIT,ST,10,1970,6,Adams,2018,38.6361,-83.6939,PJM
4922,Dayton Power & Light Co,2850,J M Stuart,Electric Utility,OH,3,,610.2,577,577,Conventional Steam Coal,BIT,ST,5,1972,6,Adams,2018,38.6361,-83.6939,PJM
4922,Dayton Power & Light Co,2850,J M Stuart,Electric Utility,OH,4,,610.2,577,577,Conventional Steam Coal,BIT,ST,6,1974,6,Adams,2018,38.6361,-83.6939,PJM
3989,City of Colorado Springs - (CO),8219,Ray D Nixon,Electric Utility,CO,1,,207,208,208,Conventional Steam Coal,SUB,ST,4,1980, ,El Paso,2050,38.633451,-104.7058,WACM
50006,Invista,10793,Seaford Delaware Plant,Industrial CHP,DE,GEN2,,10,9,9,Conventional Steam Coal,BIT,ST,1,1939,5,Sussex,2009,38.6311,-75.6261,PJM
9332,Indian River Operations Inc,594,Indian River Generating Station,IPP Non-CHP,DE,1,,81.6,89,89,Conventional Steam Coal,BIT,ST,10,1957,7,Sussex,2013,38.5857,-75.2341,PJM
9332,Indian River Operations Inc,594,Indian River Generating Station,IPP Non-CHP,DE,2,,81.6,89,89,Conventional Steam Coal,BIT,ST,11,1959,7,Sussex,2013,38.5857,-75.2341,PJM
9332,Indian River Operations Inc,594,Indian River Generating Station,IPP Non-CHP,DE,3,,176.8,165,165,Conventional Steam Coal,BIT,ST,3,1970,1,Sussex,2014,38.5857,-75.2341,PJM
11249,Louisville Gas & Electric Co,6071,Trimble County,Electric Utility,KY,1,,566.1,511,511,Conventional Steam Coal,BIT,ST,12,1990, ,Trimble,2050,38.5847,-85.4117,LGEE
11249,Louisville Gas & Electric Co,6071,Trimble County,Electric Utility,KY,2,,834,732,760,Conventional Steam Coal,BIT,ST,2,2011, ,Trimble,2050,38.5847,-85.4117,LGEE
19436,Union Electric Co - (MO),2103,Labadie,Electric Utility,MO,1,,573.7,593,616,Conventional Steam Coal,SUB,ST,6,1970, ,Franklin,2050,38.562244,-90.83769,MISO
